HORA,DIA,CAMPEONATO,COLUNA,RESULTADO
4,0,COPA,10,0
4,0,COPA,13,0
4,0,COPA,16,0
4,0,COPA,19,0
4,0,COPA,22,1
4,0,COPA,25,0
4,0,COPA,28,0
4,0,COPA,31,1
4,0,COPA,34,0
4,0,COPA,37,1
4,0,COPA,40,1
4,0,COPA,43,1
4,0,COPA,46,0
4,0,COPA,49,1
4,0,COPA,52,0
4,0,COPA,55,0
4,0,COPA,58,1
5,0,COPA,1,1
5,0,COPA,4,0
5,0,COPA,7,0
5,0,COPA,10,1
5,0,COPA,13,0
5,0,COPA,16,0
5,0,COPA,19,0
5,0,COPA,22,1
5,0,COPA,25,1
5,0,COPA,28,1
5,0,COPA,31,1
5,0,COPA,34,1
5,0,COPA,37,0
5,0,COPA,40,1
5,0,COPA,43,0
5,0,COPA,46,1
5,0,COPA,49,0
5,0,COPA,52,1
5,0,COPA,55,0
5,0,COPA,58,0
6,0,COPA,1,0
6,0,COPA,4,0
6,0,COPA,7,1
6,0,COPA,10,0
6,0,COPA,13,1
6,0,COPA,16,0
6,0,COPA,19,0
6,0,COPA,22,0
6,0,COPA,25,0
6,0,COPA,28,0
6,0,COPA,31,1
6,0,COPA,34,0
6,0,COPA,37,1
6,0,COPA,40,0
6,0,COPA,43,1
6,0,COPA,46,1
6,0,COPA,49,1
6,0,COPA,52,0
6,0,COPA,55,0
6,0,COPA,58,1
7,0,COPA,1,0
7,0,COPA,4,1
7,0,COPA,7,1
7,0,COPA,10,0
7,0,COPA,13,1
7,0,COPA,16,1
7,0,COPA,19,0
7,0,COPA,22,0
7,0,COPA,25,1
7,0,COPA,28,1
7,0,COPA,31,0
7,0,COPA,34,1
7,0,COPA,37,0
7,0,COPA,40,1
7,0,COPA,43,0
7,0,COPA,46,1
7,0,COPA,49,1
7,0,COPA,52,0
7,0,COPA,55,1
7,0,COPA,58,1
8,0,COPA,1,1
8,0,COPA,4,1
8,0,COPA,7,1
8,0,COPA,10,1
8,0,COPA,13,1
8,0,COPA,16,1
8,0,COPA,19,0
8,0,COPA,22,0
8,0,COPA,25,0
8,0,COPA,28,1
8,0,COPA,31,1
8,0,COPA,34,0
8,0,COPA,37,0
8,0,COPA,40,0
8,0,COPA,43,0
8,0,COPA,46,0
8,0,COPA,49,0
8,0,COPA,52,0
8,0,COPA,55,1
8,0,COPA,58,0
9,0,COPA,1,0
9,0,COPA,4,0
9,0,COPA,7,0
9,0,COPA,10,0
9,0,COPA,13,0
9,0,COPA,16,1
9,0,COPA,19,1
9,0,COPA,22,1
9,0,COPA,25,1
9,0,COPA,28,0
9,0,COPA,31,0
9,0,COPA,34,0
9,0,COPA,37,0
9,0,COPA,40,1
9,0,COPA,43,0
9,0,COPA,46,0
9,0,COPA,49,1
9,0,COPA,52,0
9,0,COPA,55,0
9,0,COPA,58,0
10,0,COPA,1,0
10,0,COPA,4,0
10,0,COPA,7,0
10,0,COPA,10,1
10,0,COPA,13,0
10,0,COPA,16,0
10,0,COPA,19,0
10,0,COPA,22,1
10,0,COPA,25,0
10,0,COPA,28,1
10,0,COPA,31,0
10,0,COPA,34,1
10,0,COPA,37,0
10,0,COPA,40,0
10,0,COPA,43,1
10,0,COPA,46,0
10,0,COPA,49,0
10,0,COPA,52,0
10,0,COPA,55,1
10,0,COPA,58,0
11,0,COPA,1,0
11,0,COPA,4,1
11,0,COPA,7,0
11,0,COPA,10,0
11,0,COPA,13,0
11,0,COPA,16,1
11,0,COPA,19,0
11,0,COPA,22,1
11,0,COPA,25,1
11,0,COPA,28,1
11,0,COPA,31,1
11,0,COPA,34,1
11,0,COPA,37,0
11,0,COPA,40,1
11,0,COPA,43,0
11,0,COPA,46,0
11,0,COPA,49,0
11,0,COPA,52,1
11,0,COPA,55,0
11,0,COPA,58,1
12,0,COPA,1,0
12,0,COPA,4,0
12,0,COPA,7,0
12,0,COPA,10,0
12,0,COPA,13,0
12,0,COPA,16,0
12,0,COPA,19,1
12,0,COPA,22,1
12,0,COPA,25,1
12,0,COPA,28,1
12,0,COPA,31,0
12,0,COPA,34,1
12,0,COPA,37,1
12,0,COPA,40,0
12,0,COPA,43,1
12,0,COPA,46,1
12,0,COPA,49,0
12,0,COPA,52,0
12,0,COPA,55,1
12,0,COPA,58,0
13,0,COPA,1,1
13,0,COPA,4,1
13,0,COPA,7,1
13,0,COPA,10,0
13,0,COPA,13,0
13,0,COPA,16,1
13,0,COPA,19,0
13,0,COPA,22,0
13,0,COPA,25,1
13,0,COPA,28,0
13,0,COPA,31,0
13,0,COPA,34,0
13,0,COPA,37,0
13,0,COPA,40,1
13,0,COPA,43,0
13,0,COPA,46,0
13,0,COPA,49,0
13,0,COPA,52,0
13,0,COPA,55,0
13,0,COPA,58,1
14,0,COPA,1,0
14,0,COPA,4,0
14,0,COPA,7,1
14,0,COPA,10,0
14,0,COPA,13,1
14,0,COPA,16,1
14,0,COPA,19,1
14,0,COPA,22,1
14,0,COPA,25,0
14,0,COPA,28,1
14,0,COPA,31,0
14,0,COPA,34,0
14,0,COPA,37,0
14,0,COPA,40,1
14,0,COPA,43,1
14,0,COPA,46,0
14,0,COPA,49,0
14,0,COPA,52,0
14,0,COPA,55,0
14,0,COPA,58,1
15,0,COPA,1,0
15,0,COPA,4,0
15,0,COPA,7,0
15,0,COPA,10,0
15,0,COPA,13,0
15,0,COPA,16,0
15,0,COPA,19,1
15,0,COPA,22,0
15,0,COPA,25,1
15,0,COPA,28,0
15,0,COPA,31,0
15,0,COPA,34,0
15,0,COPA,37,0
15,0,COPA,40,1
15,0,COPA,43,0
15,0,COPA,46,1
15,0,COPA,49,1
15,0,COPA,52,1
15,0,COPA,55,0
15,0,COPA,58,0
16,0,COPA,1,0
16,0,COPA,4,0
16,0,COPA,7,0
16,0,COPA,10,0
16,0,COPA,13,1
16,0,COPA,16,0
16,0,COPA,19,0
16,0,COPA,22,1
16,0,COPA,25,0
16,0,COPA,28,0
16,0,COPA,31,1
16,0,COPA,34,0
16,0,COPA,37,1
16,0,COPA,40,0
16,0,COPA,43,1
16,0,COPA,46,0
16,0,COPA,49,1
16,0,COPA,52,0
16,0,COPA,55,0
16,0,COPA,58,1
17,0,COPA,1,1
17,0,COPA,4,0
17,0,COPA,7,0
17,0,COPA,10,0
17,0,COPA,13,0
17,0,COPA,16,1
17,0,COPA,19,0
17,0,COPA,22,0
17,0,COPA,25,0
17,0,COPA,28,0
17,0,COPA,31,0
17,0,COPA,34,1
17,0,COPA,37,0
17,0,COPA,40,0
17,0,COPA,43,1
17,0,COPA,46,1
17,0,COPA,49,0
17,0,COPA,52,1
17,0,COPA,55,0
17,0,COPA,58,1
18,0,COPA,1,1
18,0,COPA,4,1
18,0,COPA,7,1
18,0,COPA,10,0
18,0,COPA,13,1
18,0,COPA,16,1
18,0,COPA,19,1
18,0,COPA,22,1
18,0,COPA,25,0
18,0,COPA,28,0
18,0,COPA,31,0
18,0,COPA,34,1
18,0,COPA,37,0
18,0,COPA,40,0
18,0,COPA,43,0
18,0,COPA,46,0
18,0,COPA,49,0
18,0,COPA,52,0
18,0,COPA,55,1
18,0,COPA,58,0
19,0,COPA,1,0
19,0,COPA,4,0
19,0,COPA,7,0
19,0,COPA,10,0
19,0,COPA,13,0
19,0,COPA,16,0
19,0,COPA,19,1
19,0,COPA,22,0
19,0,COPA,25,0
19,0,COPA,28,1
19,0,COPA,31,0
19,0,COPA,34,0
19,0,COPA,37,0
19,0,COPA,40,1
19,0,COPA,43,0
19,0,COPA,46,1
19,0,COPA,49,1
19,0,COPA,52,0
19,0,COPA,55,1
19,0,COPA,58,1
20,0,COPA,1,0
20,0,COPA,4,0
20,0,COPA,7,1
20,0,COPA,10,1
20,0,COPA,13,0
20,0,COPA,16,0
20,0,COPA,19,0
20,0,COPA,22,0
20,0,COPA,25,0
20,0,COPA,28,0
20,0,COPA,31,0
20,0,COPA,34,0
20,0,COPA,37,0
20,0,COPA,40,1
20,0,COPA,43,0
20,0,COPA,46,0
20,0,COPA,49,0
20,0,COPA,52,0
20,0,COPA,55,1
20,0,COPA,58,0
21,0,COPA,1,1
21,0,COPA,4,1
21,0,COPA,7,0
21,0,COPA,10,0
21,0,COPA,13,0
21,0,COPA,16,1
21,0,COPA,19,0
21,0,COPA,22,0
21,0,COPA,25,1
21,0,COPA,28,0
21,0,COPA,31,0
21,0,COPA,34,0
21,0,COPA,37,1
21,0,COPA,40,0
21,0,COPA,43,1
21,0,COPA,46,1
21,0,COPA,49,1
21,0,COPA,52,0
21,0,COPA,55,0
21,0,COPA,58,0
22,0,COPA,1,1
22,0,COPA,4,0
22,0,COPA,7,0
22,0,COPA,10,0
22,0,COPA,13,1
22,0,COPA,16,0
22,0,COPA,19,1
22,0,COPA,22,0
22,0,COPA,25,0
22,0,COPA,28,1
22,0,COPA,31,0
22,0,COPA,34,0
22,0,COPA,37,0
22,0,COPA,40,0
22,0,COPA,43,0
22,0,COPA,46,1
22,0,COPA,49,1
22,0,COPA,52,0
22,0,COPA,55,1
22,0,COPA,58,0
23,0,COPA,1,1
23,0,COPA,4,1
23,0,COPA,7,1
23,0,COPA,10,0
23,0,COPA,13,1
23,0,COPA,16,1
23,0,COPA,19,0
23,0,COPA,22,1
23,0,COPA,25,1
23,0,COPA,28,1
23,0,COPA,31,0
23,0,COPA,34,1
23,0,COPA,37,1
23,0,COPA,40,0
23,0,COPA,43,0
23,0,COPA,46,0
23,0,COPA,49,0
23,0,COPA,52,0
23,0,COPA,55,0
23,0,COPA,58,1
0,1,COPA,1,1
0,1,COPA,4,0
0,1,COPA,7,0
0,1,COPA,10,0
0,1,COPA,13,1
0,1,COPA,16,1
0,1,COPA,19,0
0,1,COPA,22,0
0,1,COPA,25,1
0,1,COPA,28,0
0,1,COPA,31,1
0,1,COPA,34,0
0,1,COPA,37,1
0,1,COPA,40,0
0,1,COPA,43,1
0,1,COPA,46,1
0,1,COPA,49,1
0,1,COPA,52,1
0,1,COPA,55,1
0,1,COPA,58,0
1,1,COPA,1,1
1,1,COPA,4,1
1,1,COPA,7,0
1,1,COPA,10,0
1,1,COPA,13,1
1,1,COPA,16,1
1,1,COPA,19,0
1,1,COPA,22,0
1,1,COPA,25,1
1,1,COPA,28,0
1,1,COPA,31,1
1,1,COPA,34,0
1,1,COPA,37,0
1,1,COPA,40,1
1,1,COPA,43,0
1,1,COPA,46,0
1,1,COPA,49,0
1,1,COPA,52,0
1,1,COPA,55,0
1,1,COPA,58,0
2,1,COPA,1,0
2,1,COPA,4,1
2,1,COPA,7,0
2,1,COPA,10,0
2,1,COPA,13,0
2,1,COPA,16,0
2,1,COPA,19,0
2,1,COPA,22,0
2,1,COPA,25,0
2,1,COPA,28,1
2,1,COPA,31,1
2,1,COPA,34,1
2,1,COPA,37,0
2,1,COPA,40,0
2,1,COPA,43,0
2,1,COPA,46,0
2,1,COPA,49,0
2,1,COPA,52,0
2,1,COPA,55,0
2,1,COPA,58,0
3,1,COPA,1,1
3,1,COPA,4,1
3,1,COPA,7,0
3,1,COPA,10,1
3,1,COPA,13,0
3,1,COPA,16,0
3,1,COPA,19,0
3,1,COPA,22,0
3,1,COPA,25,0
3,1,COPA,28,1
3,1,COPA,31,0
3,1,COPA,34,1
3,1,COPA,37,1
3,1,COPA,40,0
3,1,COPA,43,1
3,1,COPA,46,0
3,1,COPA,49,0
3,1,COPA,52,1
3,1,COPA,55,1
3,1,COPA,58,0
4,1,COPA,1,1
4,1,COPA,4,1
4,1,COPA,7,1
4,1,COPA,10,0
4,1,COPA,13,1
4,1,COPA,16,0
4,1,COPA,19,1
4,1,COPA,22,0
4,1,COPA,25,0
4,1,COPA,28,0
4,1,COPA,31,0
4,1,COPA,34,0
4,1,COPA,37,1
4,1,COPA,40,1
4,1,COPA,43,0
4,1,COPA,46,1
4,1,COPA,49,0
4,1,COPA,52,1
4,1,COPA,55,0
4,1,COPA,58,1
5,1,COPA,1,1
5,1,COPA,4,1
5,1,COPA,7,0
5,1,COPA,10,1
5,1,COPA,13,0
5,1,COPA,16,0
5,1,COPA,19,0
5,1,COPA,22,0
5,1,COPA,25,1
5,1,COPA,28,1
5,1,COPA,31,0
5,1,COPA,34,0
5,1,COPA,37,1
5,1,COPA,40,1
5,1,COPA,43,1
5,1,COPA,46,1
5,1,COPA,49,0
5,1,COPA,52,1
5,1,COPA,55,1
5,1,COPA,58,1
6,1,COPA,1,0
6,1,COPA,4,0
6,1,COPA,7,0
6,1,COPA,10,0
6,1,COPA,13,1
6,1,COPA,16,1
6,1,COPA,19,0
6,1,COPA,22,1
6,1,COPA,25,1
6,1,COPA,28,1
6,1,COPA,31,0
6,1,COPA,34,0
6,1,COPA,37,1
6,1,COPA,40,1
6,1,COPA,43,0
6,1,COPA,46,0
6,1,COPA,49,1
6,1,COPA,52,0
6,1,COPA,55,1
6,1,COPA,58,0
7,1,COPA,1,0
7,1,COPA,4,0
7,1,COPA,7,1
7,1,COPA,10,0
7,1,COPA,13,1
7,1,COPA,16,1
7,1,COPA,19,1
7,1,COPA,22,0
7,1,COPA,25,1
7,1,COPA,28,0
7,1,COPA,31,1
7,1,COPA,34,0
7,1,COPA,37,0
7,1,COPA,40,0
7,1,COPA,43,1
7,1,COPA,46,0
7,1,COPA,49,1
7,1,COPA,52,0
7,1,COPA,55,1
7,1,COPA,58,0
8,1,COPA,1,0
8,1,COPA,4,1
8,1,COPA,7,1
8,1,COPA,10,0
8,1,COPA,13,0
8,1,COPA,16,0
8,1,COPA,19,0
8,1,COPA,22,1
8,1,COPA,25,0
8,1,COPA,28,0
8,1,COPA,31,0
8,1,COPA,34,0
8,1,COPA,37,0
8,1,COPA,40,0
8,1,COPA,43,0
8,1,COPA,46,1
8,1,COPA,49,0
8,1,COPA,52,0
8,1,COPA,55,1
8,1,COPA,58,1
9,1,COPA,1,1
9,1,COPA,4,0
9,1,COPA,7,0
9,1,COPA,10,0
9,1,COPA,13,0
9,1,COPA,16,0
9,1,COPA,19,0
9,1,COPA,22,0
9,1,COPA,25,0
9,1,COPA,28,1
9,1,COPA,31,1
9,1,COPA,34,1
9,1,COPA,37,1
9,1,COPA,40,0
9,1,COPA,43,1
9,1,COPA,46,1
9,1,COPA,49,0
9,1,COPA,52,0
9,1,COPA,55,0
9,1,COPA,58,1
10,1,COPA,1,1
10,1,COPA,4,0
10,1,COPA,7,1
10,1,COPA,10,1
10,1,COPA,13,0
10,1,COPA,16,1
10,1,COPA,19,1
10,1,COPA,22,0
10,1,COPA,25,1
10,1,COPA,28,0
10,1,COPA,31,1
10,1,COPA,34,0
10,1,COPA,37,0
10,1,COPA,40,0
10,1,COPA,43,0
10,1,COPA,46,1
10,1,COPA,49,0
10,1,COPA,52,0
10,1,COPA,55,1
10,1,COPA,58,1
11,1,COPA,1,1
11,1,COPA,4,0
11,1,COPA,7,0
11,1,COPA,10,0
11,1,COPA,13,0
11,1,COPA,16,0
11,1,COPA,19,1
11,1,COPA,22,1
11,1,COPA,25,0
11,1,COPA,28,1
11,1,COPA,31,1
11,1,COPA,34,1
11,1,COPA,37,0
11,1,COPA,40,1
11,1,COPA,43,0
11,1,COPA,46,0
11,1,COPA,49,1
11,1,COPA,52,0
11,1,COPA,55,1
11,1,COPA,58,0
12,1,COPA,1,1
12,1,COPA,4,1
12,1,COPA,7,1
12,1,COPA,10,1
12,1,COPA,13,1
12,1,COPA,16,1
12,1,COPA,19,0
12,1,COPA,22,0
12,1,COPA,25,0
12,1,COPA,28,0
12,1,COPA,31,1
12,1,COPA,34,0
12,1,COPA,37,0
12,1,COPA,40,1
12,1,COPA,43,1
12,1,COPA,46,0
12,1,COPA,49,0
12,1,COPA,52,0
12,1,COPA,55,0
12,1,COPA,58,1
13,1,COPA,1,0
13,1,COPA,4,0
13,1,COPA,7,1
13,1,COPA,10,1
13,1,COPA,13,1
13,1,COPA,16,1
13,1,COPA,19,1
13,1,COPA,22,1
13,1,COPA,25,1
13,1,COPA,28,1
13,1,COPA,31,0
13,1,COPA,34,0
13,1,COPA,37,0
13,1,COPA,40,1
13,1,COPA,43,0
13,1,COPA,46,1
13,1,COPA,49,1
13,1,COPA,52,0
13,1,COPA,55,0
13,1,COPA,58,0
14,1,COPA,1,1
14,1,COPA,4,0
14,1,COPA,7,1
14,1,COPA,10,0
14,1,COPA,13,1
14,1,COPA,16,0
14,1,COPA,19,0
14,1,COPA,22,1
14,1,COPA,25,0
14,1,COPA,28,0
14,1,COPA,31,0
14,1,COPA,34,1
14,1,COPA,37,1
14,1,COPA,40,0
14,1,COPA,43,1
14,1,COPA,46,0
14,1,COPA,49,0
14,1,COPA,52,0
14,1,COPA,55,1
14,1,COPA,58,1
15,1,COPA,1,0
15,1,COPA,4,0
15,1,COPA,7,1
15,1,COPA,10,0
15,1,COPA,13,0
15,1,COPA,16,0
15,1,COPA,19,1
15,1,COPA,22,1
15,1,COPA,25,0
15,1,COPA,28,0
15,1,COPA,31,1
15,1,COPA,34,0
15,1,COPA,37,1
15,1,COPA,40,1
15,1,COPA,43,1
15,1,COPA,46,0
15,1,COPA,49,1
15,1,COPA,52,0
15,1,COPA,55,1
15,1,COPA,58,1
16,1,COPA,1,0
16,1,COPA,4,0
16,1,COPA,7,0
16,1,COPA,10,1
16,1,COPA,13,0
16,1,COPA,16,1
16,1,COPA,19,0
16,1,COPA,22,0
16,1,COPA,25,0
16,1,COPA,28,0
16,1,COPA,31,0
16,1,COPA,34,0
16,1,COPA,37,1
16,1,COPA,40,0
16,1,COPA,43,0
16,1,COPA,46,1
16,1,COPA,49,1
16,1,COPA,52,0
16,1,COPA,55,0
16,1,COPA,58,1
17,1,COPA,1,1
17,1,COPA,4,1
17,1,COPA,7,1
17,1,COPA,10,0
17,1,COPA,13,1
17,1,COPA,16,0
17,1,COPA,19,1
17,1,COPA,22,0
17,1,COPA,25,0
17,1,COPA,28,1
17,1,COPA,31,0
17,1,COPA,34,0
17,1,COPA,37,0
17,1,COPA,40,0
17,1,COPA,43,0
17,1,COPA,46,0
17,1,COPA,49,1
17,1,COPA,52,1
17,1,COPA,55,1
17,1,COPA,58,1
18,1,COPA,1,0
18,1,COPA,4,0
18,1,COPA,7,1
18,1,COPA,10,0
18,1,COPA,13,1
18,1,COPA,16,0
18,1,COPA,19,1
18,1,COPA,22,0
18,1,COPA,25,1
18,1,COPA,28,0
18,1,COPA,31,1
18,1,COPA,34,0
18,1,COPA,37,1
18,1,COPA,40,0
18,1,COPA,43,1
18,1,COPA,46,0
18,1,COPA,49,1
18,1,COPA,52,1
18,1,COPA,55,0
18,1,COPA,58,0
19,1,COPA,1,0
19,1,COPA,4,1
19,1,COPA,7,1
19,1,COPA,10,0
19,1,COPA,13,1
19,1,COPA,16,1
19,1,COPA,19,0
19,1,COPA,22,0
19,1,COPA,25,0
19,1,COPA,28,0
19,1,COPA,31,1
19,1,COPA,34,1
19,1,COPA,37,0
19,1,COPA,40,0
19,1,COPA,43,1
19,1,COPA,46,0
19,1,COPA,49,0
19,1,COPA,52,1
19,1,COPA,55,1
19,1,COPA,58,1
20,1,COPA,1,1
20,1,COPA,4,1
20,1,COPA,7,1
20,1,COPA,10,0
20,1,COPA,13,0
20,1,COPA,16,1
20,1,COPA,19,0
20,1,COPA,22,0
20,1,COPA,25,1
20,1,COPA,28,1
20,1,COPA,31,1
20,1,COPA,34,0
20,1,COPA,37,0
20,1,COPA,40,1
20,1,COPA,43,0
20,1,COPA,46,0
20,1,COPA,49,1
20,1,COPA,52,1
20,1,COPA,55,0
20,1,COPA,58,1
21,1,COPA,1,0
21,1,COPA,4,0
21,1,COPA,7,0
21,1,COPA,10,1
21,1,COPA,13,0
21,1,COPA,16,1
21,1,COPA,19,1
21,1,COPA,22,1
21,1,COPA,25,0
21,1,COPA,28,1
21,1,COPA,31,0
21,1,COPA,34,1
21,1,COPA,37,0
21,1,COPA,40,0
21,1,COPA,43,1
21,1,COPA,46,1
21,1,COPA,49,0
21,1,COPA,52,0
21,1,COPA,55,1
21,1,COPA,58,0
22,1,COPA,1,1
22,1,COPA,4,0
22,1,COPA,7,1
22,1,COPA,10,1
22,1,COPA,13,1
22,1,COPA,16,1
22,1,COPA,19,1
22,1,COPA,22,0
22,1,COPA,25,1
22,1,COPA,28,1
22,1,COPA,31,1
22,1,COPA,34,0
22,1,COPA,37,1
22,1,COPA,40,1
22,1,COPA,43,0
22,1,COPA,46,1
22,1,COPA,49,1
22,1,COPA,52,1
22,1,COPA,55,1
22,1,COPA,58,0
23,1,COPA,1,0
23,1,COPA,4,0
23,1,COPA,7,1
23,1,COPA,10,0
23,1,COPA,13,0
23,1,COPA,16,1
23,1,COPA,19,0
23,1,COPA,22,1
23,1,COPA,25,0
23,1,COPA,28,1
23,1,COPA,31,1
23,1,COPA,34,0
23,1,COPA,37,0
23,1,COPA,40,0
23,1,COPA,43,0
23,1,COPA,46,1
23,1,COPA,49,0
23,1,COPA,52,1
23,1,COPA,55,1
23,1,COPA,58,0
0,2,COPA,1,1
0,2,COPA,4,1
0,2,COPA,7,1
0,2,COPA,10,0
0,2,COPA,13,0
0,2,COPA,16,0
0,2,COPA,19,1
0,2,COPA,22,1
0,2,COPA,25,1
0,2,COPA,28,0
0,2,COPA,31,1
0,2,COPA,34,0
0,2,COPA,37,1
0,2,COPA,40,1
0,2,COPA,43,0
0,2,COPA,46,1
0,2,COPA,49,0
0,2,COPA,52,0
0,2,COPA,55,0
0,2,COPA,58,1
1,2,COPA,1,1
1,2,COPA,4,0
1,2,COPA,7,1
1,2,COPA,10,0
1,2,COPA,13,0
1,2,COPA,16,0
1,2,COPA,19,0
1,2,COPA,22,0
1,2,COPA,25,1
1,2,COPA,28,0
1,2,COPA,31,0
1,2,COPA,34,1
1,2,COPA,37,0
1,2,COPA,40,0
1,2,COPA,43,1
1,2,COPA,46,1
1,2,COPA,49,0
1,2,COPA,52,0
1,2,COPA,55,1
1,2,COPA,58,1
2,2,COPA,1,0
2,2,COPA,4,1
2,2,COPA,7,0
2,2,COPA,10,1
2,2,COPA,13,1
2,2,COPA,16,0
2,2,COPA,19,0
2,2,COPA,22,0
2,2,COPA,25,0
2,2,COPA,28,1
2,2,COPA,31,1
2,2,COPA,34,1
2,2,COPA,37,1
2,2,COPA,40,0
2,2,COPA,43,0
2,2,COPA,46,1
2,2,COPA,49,1
2,2,COPA,52,0
2,2,COPA,55,0
2,2,COPA,58,1
3,2,COPA,1,0
3,2,COPA,4,1
3,2,COPA,7,1
3,2,COPA,10,1
3,2,COPA,13,1
3,2,COPA,16,0
3,2,COPA,19,0
3,2,COPA,22,1
3,2,COPA,25,0
3,2,COPA,28,0
3,2,COPA,31,0
3,2,COPA,34,1
3,2,COPA,37,0
3,2,COPA,40,1
3,2,COPA,43,0
3,2,COPA,46,0
3,2,COPA,49,0
3,2,COPA,52,1
3,2,COPA,55,1
3,2,COPA,58,1
4,2,COPA,1,0
4,2,COPA,4,1
4,2,COPA,7,0
4,2,COPA,10,0
4,2,COPA,13,0
4,2,COPA,16,0
4,2,COPA,19,0
4,2,COPA,22,1
4,2,COPA,25,0
4,2,COPA,28,0
4,2,COPA,31,0
4,2,COPA,34,0
4,2,COPA,37,0
4,2,COPA,40,0
4,2,COPA,43,0
4,2,COPA,46,0
4,2,COPA,49,1
4,2,COPA,52,0
4,2,COPA,55,1
4,2,COPA,58,0
5,2,COPA,1,1
5,2,COPA,4,0
5,2,COPA,7,1
5,2,COPA,10,0
5,2,COPA,13,0
5,2,COPA,16,1
5,2,COPA,19,1
5,2,COPA,22,1
5,2,COPA,25,0
5,2,COPA,28,0
5,2,COPA,31,0
5,2,COPA,34,1
5,2,COPA,37,1
5,2,COPA,40,0
5,2,COPA,43,0
5,2,COPA,46,0
5,2,COPA,49,0
5,2,COPA,52,0
5,2,COPA,55,1
5,2,COPA,58,1
6,2,COPA,1,1
6,2,COPA,4,1
6,2,COPA,7,0
6,2,COPA,10,0
6,2,COPA,13,1
6,2,COPA,16,0
6,2,COPA,19,0
6,2,COPA,22,0
6,2,COPA,25,0
6,2,COPA,28,1
6,2,COPA,31,1
6,2,COPA,34,0
6,2,COPA,37,1
6,2,COPA,40,0
6,2,COPA,43,0
6,2,COPA,46,1
6,2,COPA,49,0
6,2,COPA,52,0
6,2,COPA,55,0
6,2,COPA,58,0
7,2,COPA,1,1
7,2,COPA,4,1
7,2,COPA,7,1
7,2,COPA,10,0
7,2,COPA,13,1
7,2,COPA,16,0
7,2,COPA,19,0
7,2,COPA,22,1
7,2,COPA,25,0
7,2,COPA,28,1
7,2,COPA,31,1
7,2,COPA,34,0
7,2,COPA,37,1
7,2,COPA,40,1
7,2,COPA,43,0
7,2,COPA,46,1
7,2,COPA,49,0
7,2,COPA,52,0
7,2,COPA,55,1
7,2,COPA,58,0
8,2,COPA,1,1
8,2,COPA,4,0
8,2,COPA,7,0
8,2,COPA,10,1
8,2,COPA,13,1
8,2,COPA,16,1
8,2,COPA,19,0
8,2,COPA,22,0
8,2,COPA,25,0
8,2,COPA,28,0
8,2,COPA,31,1
8,2,COPA,34,0
8,2,COPA,37,0
8,2,COPA,40,0
8,2,COPA,43,0
8,2,COPA,46,1
8,2,COPA,49,0
8,2,COPA,52,1
8,2,COPA,55,1
8,2,COPA,58,1
9,2,COPA,1,0
9,2,COPA,4,1
9,2,COPA,7,0
9,2,COPA,10,1
9,2,COPA,13,1
9,2,COPA,16,0
9,2,COPA,19,1
9,2,COPA,22,0
9,2,COPA,25,0
9,2,COPA,28,1
9,2,COPA,31,1
9,2,COPA,34,1
9,2,COPA,37,1
9,2,COPA,40,1
9,2,COPA,43,1
9,2,COPA,46,0
9,2,COPA,49,0
9,2,COPA,52,0
9,2,COPA,55,1
9,2,COPA,58,0
10,2,COPA,1,0
10,2,COPA,4,0
10,2,COPA,7,1
10,2,COPA,10,1
10,2,COPA,13,0
10,2,COPA,16,0
10,2,COPA,19,1
10,2,COPA,22,0
10,2,COPA,25,0
10,2,COPA,28,0
10,2,COPA,31,1
10,2,COPA,34,0
10,2,COPA,37,0
10,2,COPA,40,1
10,2,COPA,43,0
10,2,COPA,46,0
10,2,COPA,49,1
10,2,COPA,52,1
10,2,COPA,55,0
10,2,COPA,58,0
11,2,COPA,1,0
11,2,COPA,4,0
11,2,COPA,7,1
11,2,COPA,10,0
11,2,COPA,13,0
11,2,COPA,16,0
11,2,COPA,19,0
11,2,COPA,22,0
11,2,COPA,25,0
11,2,COPA,28,1
11,2,COPA,31,0
11,2,COPA,34,0
11,2,COPA,37,1
11,2,COPA,40,0
11,2,COPA,43,0
11,2,COPA,46,0
11,2,COPA,49,0
11,2,COPA,52,0
11,2,COPA,55,1
11,2,COPA,58,1
12,2,COPA,1,0
12,2,COPA,4,1
12,2,COPA,7,0
12,2,COPA,10,1
12,2,COPA,13,0
12,2,COPA,16,0
12,2,COPA,19,1
12,2,COPA,22,1
12,2,COPA,25,1
12,2,COPA,28,1
12,2,COPA,31,0
12,2,COPA,34,0
12,2,COPA,37,1
12,2,COPA,40,0
12,2,COPA,43,0
12,2,COPA,46,1
12,2,COPA,49,0
12,2,COPA,52,0
12,2,COPA,55,1
12,2,COPA,58,0
13,2,COPA,1,0
13,2,COPA,4,1
13,2,COPA,7,0
13,2,COPA,10,1
13,2,COPA,13,0
13,2,COPA,16,1
13,2,COPA,19,1
13,2,COPA,22,1
13,2,COPA,25,0
13,2,COPA,28,1
13,2,COPA,31,0
13,2,COPA,34,0
13,2,COPA,37,0
13,2,COPA,40,0
13,2,COPA,43,1
13,2,COPA,46,0
13,2,COPA,49,0
13,2,COPA,52,1
13,2,COPA,55,1
13,2,COPA,58,0
14,2,COPA,1,0
14,2,COPA,4,0
14,2,COPA,7,1
14,2,COPA,10,1
14,2,COPA,13,0
14,2,COPA,16,1
14,2,COPA,19,1
